Year,Row,Nr.,Name,Geboren,Aufnahme,Gestorben,Fachsektion,Link
1896,6,3089.0,W. Jordan,1. März 1842,1. Sep.,17. Apr. 1899,Mathematik und Astronomie,/wiki/Wilhelm_Jordan_(Geod%C3%A4t)
1896,7,3090.0,August Vogler,16. Mai 1841,8. Sep.,3. Apr. 1925,Mathematik und Astronomie,/wiki/Christian_August_Vogler
1896,8,3091.0,Diederich Hermann Reinhart Von Schlechtendal,20. Okt. 1834,16. Sep.,5. Juli 1916,Botanik Zoologie und Anatomie,/wiki/Diederich_Herrmann_Reinhard_von_Schlechtendal
1896,9,3092.0,Franz Matthäus Haid,28. Feb. 1853,19. Sep.,5. Nov. 1919,Mathematik und Astronomie,/wiki/Matth%C3%A4us_Haid
1896,10,3093.0,Frithjof Nansen,10. Okt. 1861,2. Okt.,13. Mai 1930,"Anthropologie, Ethnologie und Geographie",/wiki/Fridtjof_Nansen
1896,11,3094.0,Ernst Hermann Heinrich Hammer,20. Apr. 1858,30. Okt.,11. Sep. 1925,"Mathematik und Astronomie Anthropologie, Ethnologie und Geographie",/wiki/Ernst_von_Hammer
1896,12,3095.0,Heinrich Franz Joseph Hartl,23. Jan. 1840,30. Okt.,3. Apr. 1903,Physik und Meteorologie,/wiki/Heinrich_Hartl_(Geod%C3%A4t)
1897,0,3096.0,Henry Carl Schröder,31. Mai 1859,6. Jan.,24. Okt. 1927,Mineralogie und Geologie,/wiki/Henry_Schr%C3%B6der
1897,1,3097.0,Giuseppe Colasanti,21. Jan. 1846,29. Apr.,2. Jan. 1903,Wissenschaftliche Medizin,/wiki/Giuseppe_Colasanti
1897,2,3098.0,Georg Christian Thilenius,4. Okt. 1868,14. Mai,28. Dez. 1937,Zoologie und Anatomie,/wiki/Georg_Thilenius
1897,3,3099.0,Philipp Joseph Pick,14. Okt. 1834,28. Jun.,3. Juni 1910,Wissenschaftliche Medizin,/wiki/Philipp_Josef_Pick
1897,4,3100.0,Anton Edler Von Braunmühl,22. Dez. 1853,25. Jul.,7. März 1908,Mathematik und Astronomie,/wiki/Anton_von_Braunm%C3%BChl_(Mathematiker)
1897,5,3101.0,H. W. Dahlen,17. Dez. 1853,31. Jul.,31. März 1904,Chemie,/wiki/Heinrich_Wilhelm_Dahlen
1897,6,3102.0,Jakob Nüesch,11. Aug. 1845,31. Jul.,8. Okt. 1915,"Anthropologie, Ethnologie und Geographie",/wiki/Jakob_N%C3%BCesch_(Pr%C3%A4historiker)
1897,7,3103.0,Joseph Georg Egger,24. Dez. 1824,24. Aug.,22. März 1913,Mineralogie und Geologie,/wiki/Joseph_Georg_Egger
1897,8,3104.0,Magnus Gustav (Gösta) Mittag-Leffler,16. März 1846,18. Sep.,7. Juli 1927,Mathematik und Astronomie,/wiki/Magnus_G%C3%B6sta_Mittag-Leffler
1898,0,3105.0,Edmund Oscar Von Lippmann,9. Jan. 1857,6. Jan.,24. Sep. 1940,Chemie,/wiki/Edmund_Oskar_von_Lippmann
1898,1,3106.0,Friedrich Adolf Carl Wilhelm Alexander Maurer,10. Okt. 1859,8. Jan.,8. Juni 1936,Zoologie und Anatomie,/wiki/Friedrich_Maurer_(Mediziner)
1898,2,3107.0,Heinrich Abegg,19. März 1826,2. Jun.,3. Okt. 1900,Wissenschaftliche Medizin,/wiki/Heinrich_Abegg_(Mediziner)
1898,3,3108.0,Eugen Steinach,22. Jan. 1861,10. Jun.,14. Mai 1944,Physiologie,/wiki/Eugen_Steinach
1898,4,3109.0,Carl August Schmidt,1. Jan. 1840,21. Sep.,21. März 1929,Physik und Meteorologie,/wiki/August_Schmidt_(Geophysiker)
1898,5,3110.0,Heinrich August Vater,5. Sep. 1859,21. Sep.,10. Feb. 1930,Mineralogie und Geologie,/wiki/Heinrich_Vater
1898,6,3111.0,Eberhard Fraas,26. Juni 1862,22. Sep.,6. März 1915,Mineralogie und Geologie,/wiki/Eberhard_Fraas
1898,7,3112.0,Georg Julius Ernst Gürich,25. Sep. 1859,22. Sep.,16. Aug. 1938,Mineralogie und Geologie,/wiki/Georg_G%C3%BCrich
1898,8,3113.0,Ludwig Robert Böhmig,8. Aug. 1858,27. Sep.,5. Jan. 1948,Zoologie und Anatomie,/wiki/Ludwig_B%C3%B6hmig
1898,9,3114.0,Karl Martin,24. Nov. 1851,27. Sep.,14. Nov. 1942,Mineralogie und Geologie,/wiki/Karl_Martin_(Geologe)
1898,10,3115.0,Carl Ernst Arthur Wichmann,9. Apr. 1851,27. Sep.,28. Nov. 1927,Mineralogie und Geologie,/wiki/Arthur_Wichmann
1898,11,3116.0,Jakob Beckenkamp,20. Feb. 1855,1. Okt.,12. Jan. 1931,Mineralogie und Geologie,/wiki/Jakob_Beckenkamp
1898,12,3117.0,Friedrich Teller,28. Aug. 1852,1. Okt.,10. Jan. 1913,Mineralogie und Geologie,/wiki/Friedrich_Teller
1898,13,3118.0,Otto Paul Luedecke,8. Juni 1851,8. Okt.,6. Sep. 1910,Mineralogie und Geologie,/wiki/Otto_Paul_Luedecke
1898,14,3119.0,Carl Friedrich August Rothpletz,28. Apr. 1853,8. Okt.,27. Jan. 1918,Mineralogie und Geologie,/wiki/August_Rothpletz
1898,15,3120.0,Julius Felix Max Sussdorf,24. Juli 1855,19. Okt.,12. Okt. 1945,Zoologie und Anatomie,/wiki/Max_von_Sussdorf
1898,16,3121.0,Hans Höfer,17. Mai 1843,24. Okt.,9. Feb. 1924,Mineralogie und Geologie,/wiki/Hans_H%C3%B6fer_von_Heimhalt
1899,0,3122.0,Hans Lenk,17. Mai 1863,1. Apr.,21. Feb. 1938,Mineralogie und Geologie,/wiki/Hans_Lenk_(Geologe)
1899,1,3123.0,Otto Max Johannes Jaekel,21. Feb. 1863,11. Apr.,6. März 1929,Mineralogie und Geologie,/wiki/Otto_Jaekel
1899,2,3124.0,Franz Wähner,23. März 1856,29. Mai,4. Apr. 1932,Mineralogie und Geologie,/wiki/Franz_W%C3%A4hner
1899,3,3125.0,Carl Rudolf Burckhardt,30. März 1866,14. Jul.,14. Jan. 1908,Zoologie und Anatomie,/wiki/Rudolf_Burckhardt_(Zoologe)
1899,4,3126.0,Viktor Karl Uhlig,2. Feb. 1857,20. Jul.,4. Juni 1911,Mineralogie und Geologie,/wiki/Viktor_Uhlig
1899,5,3127.0,Fitz Nötling,17. Juli 1857,8. Aug.,16. Okt. 1928,Mineralogie und Geologie,/wiki/Fritz_Noetling
1899,6,3128.0,Paul Erich Otto Wilhelm Knuth,20. Nov. 1854,18. Aug.,30. Okt.,Botanik,/wiki/Paul_Knuth
1899,7,3129.0,Johannes Leopold (Hans) Meyer,31. März 1871,1. Aug.,28. Nov. 1942,Chemie,/wiki/Hans_Leopold_Meyer
1899,8,3130.0,Cornelio Doelter,16. Sep. 1850,6. Okt.,8. Aug. 1930,Mineralogie und Geologie,/wiki/Cornelio_August_Doelter
1899,9,3131.0,Johann Friedrich Jaennicke,7. Jan. 1831,6. Okt.,1. Apr. 1907,Botanik,/wiki/Johann_Friedrich_J%C3%A4nnicke
1900,0,3132.0,Richard Wilhelm Heinrich Abegg,9. Jan. 1869,5. Mrz.,3. Apr. 1910,Physik und Meteorologie Chemie,/wiki/Richard_Abegg
1900,1,3133.0,Otto Rudolph Alfred Voeltzkow,14. Apr. 1860,5. Mrz.,Feb. 1947,"Zoologie und Anatomie Anthropologie, Ethnologie und Geographie",/wiki/Alfred_Voeltzkow
1900,2,3134.0,Ignaz Klemenčič,6. Feb. 1853,18. Apr.,5. Sep. 1901,Physik und Meteorologie,/wiki/Ignaz_Klemen%C4%8Di%C4%8D
1900,3,3135.0,Paul Czermak,28. Dez. 1857,1. Mai,2. März 1912,Physik und Meteorologie,/wiki/Paul_Czermak
1900,4,3136.0,Franz Wilhelm Koenigs,22. Apr. 1851,22. Jun.,15. Dez. 1906,Chemie,/wiki/Wilhelm_Koenigs
1900,5,3137.0,Leopold Gegenbauer,2. Feb. 1849,6. Okt.,3. Juni 1903,Mathematik und Astronomie,/wiki/Leopold_Gegenbauer
1900,6,3138.0,Bernhard Hagen,23. Nov. 1853,8. Nov.,3. Mai 1919,"Anthropologie, Ethnologie und Geographie",/wiki/Bernhard_Hagen_(Ethnologe)
1900,7,3139.0,Abraham Lissauer,29. Aug. 1832,16. Nov.,29. Sep. 1908,"Anthropologie, Ethnologie und Geographie",/wiki/Abraham_Lissauer
1900,8,3140.0,Carl Friedrich August Gutzmer,2. Feb. 1860,22. Nov.,10. Mai 1924,Mathematik und Astronomie,/wiki/August_Gutzmer
1900,9,3141.0,Hans Lorenz,24. März 1865,22. Nov.,4. Juli 1940,Physik und Meteorologie,/wiki/Hans_Lorenz_(Maschinenbauingenieur)
1900,10,3142.0,Heinrich Robert Reinhold Müller,11. Mai 1857,17. Dez.,4. März 1939,Mathematik und Astronomie,/wiki/Reinhold_M%C3%BCller_(Mathematiker)
1900,11,3143.0,Richard Emil Meyer,20. Juli 1846,18. Dez.,26. Feb. 1926,Chemie,/wiki/Richard_Meyer_(Chemiker)
1900,12,3144.0,Karl Emanuel Robert Fricke,24. Sep. 1861,24. Dez.,18. Juli 1930,Mathematik und Astronomie,/wiki/Robert_Fricke_(Mathematiker)
1901,0,3145.0,Heinrich Weber,1. Jan. 1839,8. Jan.,5. Mai 1928,Physik und Meteorologie,/wiki/Heinrich_Weber_(Physiker)
1901,1,3146.0,Friedrich Johann Grabowsky,27. Jan. 1857,28. Jun.,26. Jan. 1929,"Zoologie und Anatomie Anthropologie, Ethnologie und Geographie",/wiki/Friedrich_Grabowsky
1901,2,3147.0,Wilhelm Trabert,17. Sep. 1863,8. Jul.,24. Feb. 1921,Physik und Meteorologie,/wiki/Wilhelm_Trabert
1901,3,3148.0,Wilhelm Roux,9. Juni 1850,19. Jul.,15. Sep. 1924,Zoologie und Anatomie,/wiki/Wilhelm_Roux
1902,0,3149.0,Friedrich Wilhelm August Ludwig Kiepert,6. Okt. 1846,12. Feb.,5. Sep. 1934,Mathematik und Astronomie,/wiki/Ludwig_Kiepert
1902,1,3150.0,Friedrich Heinrich Schur,27. Jan. 1856,21. Apr.,18. März 1933,Mathematik und Astronomie,/wiki/Friedrich_Schur
1902,2,3151.0,Reinhold von Lilienthal,25. Juni 1857,27. Jun.,2. Dez. 1935,Mathematik und Astronomie,/wiki/Reinhold_von_Lilienthal
1902,3,3152.0,Carl Hugo Kronecker,27. Jan. 1839,29. Okt.,6. Juni 1914,Physiologie,/wiki/Hugo_Kronecker
1902,4,3153.0,Wilhelm Pabst,30. Aug. 1856,29. Okt.,21. Sep. 1908,Mineralogie und Geologie,/wiki/Wilhelm_Pabst_(Pal%C3%A4ontologe)
1902,5,3154.0,Georg Willy Wolterstorff,16. Juni 1864,29. Okt.,21. Jan. 1943,Mineralogie und Geologie Zoologie und Anatomie,/wiki/Willy_Wolterstorff
1902,6,3155.0,Georg Edmond Henry Potonié,16. Nov. 1857,3. Nov.,28. Nov. 1913,Mineralogie und Geologie,/wiki/Henry_Potoni%C3%A9
1902,7,3156.0,Maria Anna Wilhelmine Louise Karoline Elisa Kamilla Olga Amalia Pauline von Linden,18. Juli 1869,30. Nov.,25. Aug. 1936,Zoologie und Anatomie,/wiki/Maria_von_Linden
1903,0,3157.0,Guglielmo Romiti,6. Jan. 1850,25. Feb.,26. Feb. 1936,,
1903,1,3158.0,Ernst Anton Franz Finger,8. Juli 1856,7. Mrz.,17. Apr. 1939,Wissenschaftliche Medizin,/wiki/Ernest_Finger
1903,2,3159.0,Friedrich Oscar Giesel,20. Mai 1852,7. Mrz.,14. Nov. 1927,Chemie,/wiki/Friedrich_Giesel
1903,3,3160.0,Ernst Levy,5. März 1864,10. Mrz.,1919,Wissenschaftliche Medizin,/wiki/Ernst_Levy_(Mediziner)
1903,4,3161.0,Moritz Leberecht Fünfstück,23. März 1856,19. Mrz.,18. Feb. 1925,Botanik,/wiki/Moritz_F%C3%BCnfst%C3%BCck
1903,5,3162.0,Karl Gottlob Julius Vosseler,16. Dez. 1861,19. Apr.,18. Sep. 1933,Zoologie und Anatomie,/wiki/Julius_Vosseler
1903,6,3163.0,Friedrich Andreas Markus Alexander Bidschof,6. Dez. 1864,4. Mai,7. Dez. 1915,Mathematik und Astronomie,/wiki/Friedrich_Bidschof
1903,7,3164.0,Max Askanazy,24. Feb. 1865,22. Jun.,23. Okt. 1940,Wissenschaftliche Medizin,/wiki/Max_Askanazy
1903,8,3165.0,Friedrich August Hedinger,4. Nov. 1841,22. Jun.,25. Feb. 1910,"Anthropologie, Ethnologie und Geographie",/wiki/August_Hedinger
1903,9,3166.0,Gustav Arthur Tornier,9. Mai 1859,23. Jun.,25. Apr. 1938,Zoologie und Anatomie,/wiki/Gustav_Tornier
1903,10,3167.0,Carl Friedrich Theodor Dahl,24. Juni 1856,29. Jun.,29. Juni 1929,Zoologie und Anatomie,/wiki/Friedrich_Dahl
1903,11,3168.0,Alfred Götze,1. Juni 1865,8. Jul.,20. Nov. 1948,"Anthropologie, Ethnologie und Geographie",/wiki/Alfred_G%C3%B6tze_(Pr%C3%A4historiker)
1903,12,3169.0,Giuseppe Lopriore,15. Sep. 1865,29. Sep.,26. Dez. 1928,Botanik,
1903,13,3170.0,Carl Richard Hennicke,26. Dez. 1865,8. Dez.,27. Aug. 1941,Zoologie und Anatomie,/wiki/Carl_Richard_Hennicke
1903,14,3171.0,Abraham Daniel Otto Hermann Braus,15. Aug. 1868,10. Dez.,28. Nov. 1924,Zoologie und Anatomie,/wiki/Hermann_Braus
1903,15,3172.0,Hermann August Ludwig Klaatsch,10. März 1863,11. Dez.,5. Jan. 1916,"Anthropologie, Ethnologie und Geographie",/wiki/Hermann_Klaatsch
1904,0,3173.0,Friedrich (Fritz) Karl Adolph Pfuhl,20. Mai 1853,6. Jan.,16. Juli 1913,Botanik,/wiki/Fritz_Pfuhl
1904,1,3174.0,Theodor Wilhelm Johannes Becker,23. Juni 1840,8. Jan.,30. Juni 1928,Zoologie und Anatomie,/wiki/Theodor_Becker_(Zoologe)
1904,2,3175.0,Franz Weidenreich,7. Juni 1873,8. Jan.,11. Juli 1948,Zoologie und Anatomie,/wiki/Franz_Weidenreich
1904,3,3176.0,Ernst Moritz Heinrich Göppert,4. Jan. 1866,5. Feb.,23. März 1945,Zoologie und Anatomie,/wiki/Ernst_G%C3%B6ppert
1904,4,3177.0,Wolfgang Josef Pauli,11. Sep. 1869,5. Mai,4. Nov. 1955,Wissenschaftliche Medizin,/wiki/Wolfgang_Josef_Pauli
1904,5,3178.0,Felix Exner,23. Aug. 1876,7. Mai,7. Feb. 1930,Physik und Meteorologie,/wiki/Felix_Maria_von_Exner-Ewarten
1904,6,3179.0,Karl Anton Mathias Grobben,27. Aug. 1854,7. Mai,13. Apr. 1945,Zoologie und Anatomie,/wiki/Karl_Grobben
1904,7,3180.0,Friedrich August Hans Benndorf,13. Dez. 1870,9. Mai,11. Feb. 1953,Physik und Meteorologie,/wiki/Hans_Benndorf
1904,8,3181.0,Franz Josef Maria Werner,15. Aug. 1867,16. Mai,28. Feb. 1939,Zoologie und Anatomie,/wiki/Franz_Werner_(Zoologe)
1904,9,3182.0,Hermann Ernst Graßmann,8. Mai 1857,21. Jul.,21. Jan. 1922,Mathematik und Astronomie,/wiki/Hermann_Gra%C3%9Fmann_der_J%C3%BCngere
1904,10,3183.0,Hans Adolf Eduard Driesch,28. Okt. 1867,23. Jul.,17. Apr. 1941,Zoologie und Anatomie Physiologie,/wiki/Hans_Driesch
1904,11,3184.0,Anton Lampa,17. Jan. 1868,23. Jul.,28. Jan. 1938,Physik und Meteorologie,/wiki/Anton_Lampa
1904,12,3185.0,Otto Rudolf Martin Brendel,12. Aug. 1862,29. Jul.,6. Sep. 1939,Mathematik und Astronomie,/wiki/Martin_Brendel
1904,13,3186.0,Paul Kumm,19. Nov. 1866,4. Aug.,14. Sep. 1927,Botanik,/wiki/Paul_Kumm
1904,14,3187.0,Ludwig Pincus,9. Aug. 1859,30. Sep.,,Wissenschaftliche Medizin,/wiki/Ludwig_Pincus
1904,15,3188.0,Paul Georg Heinrich Martin Reinhold Leverkühn,12. Jan. 1867,24. Okt.,5. Dez. 1905,Zoologie und Anatomie,/wiki/Paul_Leverk%C3%BChn
1905,0,3189.0,Otto Appel,19. Mai 1857,11. Feb.,10. Nov. 1952,Botanik,/wiki/Otto_Appel
1905,1,3190.0,Ernst Karl Ferdinand Roth,13. Aug. 1857,24. Mrz.,5. Sep. 1918,Botanik,/wiki/Ernst_Roth_(Bibliothekar)
1905,2,3191.0,Franz August Max Walter Gebhardt,22. März 1870,1. Okt.,3. März 1918,Zoologie und Anatomie,/wiki/Walter_Gebhardt_(Mediziner)
1905,3,3192.0,Daniel Vorländer,11. Juni 1867,1. Okt.,8. Juni 1941,Chemie,/wiki/Daniel_Vorl%C3%A4nder
1905,4,3193.0,Rudolf Hermann Friedrich Wilhelm Disselhorst,4. Jan. 1854,1. Okt.,28. Jan. 1930,Zoologie und Anatomie Wissenschaftliche Medizin,/wiki/Rudolf_Disselhorst
1905,5,3194.0,Eduard Brückner,29. Juli 1862,18. Okt.,20. Mai 1927,"Anthropologie, Ethnologie und Geographie",/wiki/Eduard_Br%C3%BCckner
1905,6,3195.0,Ernst Immanuel Erdmann,12. Feb. 1857,1. Nov.,17. Aug. 1925,Chemie,/wiki/Ernst_Immanuel_Erdmann
1905,7,3196.0,Karl August Paul Eisler,17. Feb. 1862,4. Nov.,31. Okt. 1935,Zoologie und Anatomie,/wiki/Paul_Eisler_(Mediziner)
1905,8,3197.0,Johann Heinrich Adolf Schenck,4. Apr. 1857,17. Nov.,15. Sep. 1936,"Anthropologie, Ethnologie und Geographie",/wiki/Adolf_Schenck
1906,0,3198.0,Theodor Pintner,5. Sep. 1857,14. Jan.,9. Sep. 1942,Zoologie und Anatomie,/wiki/Theodor_Pintner
1906,1,3199.0,Wilhelm Rudolf Arnold Alwin Nachtweh,2. Mai 1868,26. Jan.,17. Juli 1939,Mathematik und Astronomie,/wiki/Alwin_Nachtweh
1906,2,3200.0,Oskar Bail,6. Dez. 1869,30. Jan.,30. Dez. 1927,Wissenschaftliche Medizin,/wiki/Oskar_Bail
1906,3,3201.0,Franz Strunz,15. Nov. 1875,8. Feb.,28. März 1953,Chemie,/wiki/Franz_Strunz
1906,4,3202.0,Johann Georg Karl Kampffmeyer,8. Juli 1864,18. Feb.,5. Sep. 1936,"Anthropologie, Ethnologie und Geographie",/wiki/Georg_Kampffmeyer
1906,5,3203.0,Johann Paul Krusch,8. März 1869,22. Feb.,3. Mai 1939,Mineralogie und Geologie,/wiki/Paul_Krusch
1906,6,3204.0,Hans Spemann,27. Juni 1869,24. Feb.,12. Sep. 1941,Zoologie und Anatomie,/wiki/Hans_Spemann
1906,7,3205.0,Curt Alfred Herbst,29. Mai 1866,27. Feb.,9. Mai 1946,Zoologie und Anatomie,/wiki/Curt_Herbst
1906,8,3206.0,Leopold Adametz,11. Nov. 1861,2. Mrz.,27. Jan. 1941,Zoologie und Anatomie,/wiki/Leopold_Adametz
1906,9,3207.0,Louis Eduard Theodor Loesener,23. Nov. 1865,5. Mrz.,2. Juni 1941,Botanik,/wiki/Theodor_Loesener
1906,10,3208.0,Otto Philipp Maas,30. Juli 1867,8. Mrz.,17. März 1916,Zoologie und Anatomie,/wiki/Otto_Maas_(Zoologe)
1906,11,3209.0,Franz John Theodor Doflein,5. Apr. 1873,4. Apr.,24. Aug. 1924,Zoologie und Anatomie,/wiki/Franz_Theodor_Doflein
1906,12,3210.0,August Robert Louis Max Gürke,17. Nov. 1854,4. Apr.,16. März 1911,Botanik,/wiki/Robert_Louis_August_Maximilian_G%C3%BCrke
1906,13,3211.0,Robert Scheibe,29. Sep. 1859,5. Apr.,3. März 1923,Mineralogie und Geologie,/wiki/Robert_Scheibe
1906,14,3212.0,Richard Benedikt Goldschmidt,12. Apr. 1878,9. Apr.,24. Apr. 1958,Zoologie und Anatomie,/wiki/Richard_Goldschmidt
1906,15,3213.0,Ferdinand Friedrich Wilhelm Wohltmann,20. Okt. 1857,12. Apr.,10. Apr. 1919,Mineralogie und Geologie Botanik,/wiki/Ferdinand_Wohltmann
1906,16,3214.0,Erich Dagobert Von Drygalski,9. Feb. 1865,14. Apr.,10. Jan. 1949,"Anthropologie, Ethnologie und Geographie",/wiki/Erich_von_Drygalski
1906,17,3215.0,Rudolf Ritter Von Stummer-Traunfels,13. Nov. 1866,26. Apr.,2. Aug. 1961,Zoologie und Anatomie,/wiki/Rudolf_Stummer_von_Traunfels
1906,18,3216.0,August Leppla,12. Aug. 1859,28. Apr.,12. Apr. 1924,Mineralogie und Geologie,/wiki/August_Leppla
1906,19,3217.0,Franz Feist,24. Juni 1864,7. Jul.,21. Okt. 1941,Chemie,/wiki/Franz_Feist
1906,20,3218.0,Tiberius von Györy (Edler von Nádudvar),9. Mai 1869,7. Jul.,9. Jan. 1938,Wissenschaftliche Medizin,
1906,21,3219.0,Friedrich Richard Robert Johannes Paul Holdefleiss,15. Sep. 1865,7. Jul.,15. März 1940,Botanik,/wiki/Paul_Holdeflei%C3%9F
1906,22,3220.0,Tullio Levi-Civita,29. März 1873,7. Jul.,29. Dez. 1941,Mathematik und Astronomie,/wiki/Tullio_Levi-Civita
1906,23,3221.0,Conrad Frédéric Jules Molk,8. Dez. 1857,7. Jul.,7. Mai 1914,Mathematik und Astronomie,/wiki/Jules_Molk
1906,24,3222.0,Max Neuburger,8. Dez. 1868,7. Jul.,15. März 1955,Wissenschaftliche Medizin,/wiki/Max_Neuburger
1906,25,3223.0,Giovanni Battista Guccia dei Marchesi di Ganzaria,21. Okt. 1855,9. Jul.,29. Okt. 1914,Mathematik und Astronomie,/wiki/Giovanni_Guccia
1906,26,3224.0,Friedrich Christian Helfreich,17. Sep. 1842,9. Jul.,12. Feb. 1927,Wissenschaftliche Medizin,/wiki/Friedrich_Helfreich
1906,27,3225.0,Wilhelm Friedrich Christian Pietzker,18. Dez. 1844,9. Jul.,11. Juli 1916,Mathematik und Astronomie,/wiki/Friedrich_Pietzker
1906,28,3226.0,Niels Nielsen,2. Dez. 1865,11. Okt.,16. Sep. 1931,Mathematik und Astronomie,/wiki/Niels_Nielsen_(Mathematiker)
1906,29,3227.0,Francisco Gomes Teixeira,28. Jan. 1851,30. Okt.,8. Feb. 1933,Mathematik und Astronomie,
1906,30,3228.0,Carl Duisberg,29. Sep. 1861,29. Nov.,19. März 1935,Chemie,/wiki/Carl_Duisberg
1906,31,3229.0,Emil Esaias Rudolf Haentzschel,20. Nov. 1858,30. Nov.,6. Jan. 1948,Mathematik und Astronomie,/wiki/Emil_Haentzschel
1906,32,3230.0,Friedrich Wilhelm Paul Poske,5. Apr. 1852,24. Dez.,28. Sep. 1925,Physik und Meteorologie,/wiki/Friedrich_Poske_(P%C3%A4dagoge)
1907,0,3231.0,Alfred Fischel,26. Sep. 1868,18. Feb.,12. Jan. 1938,Zoologie und Anatomie,/wiki/Alfred_Fischel_(Mediziner)
1907,1,3232.0,Alfred Philippson,1. Jan. 1864,20. Feb.,28. März 1953,"Anthropologie, Ethnologie und Geographie",/wiki/Alfred_Philippson
1907,2,3233.0,Michael Von Lenhossék,28. Aug. 1863,25. Feb.,26. Jan. 1937,Zoologie und Anatomie,/wiki/Mih%C3%A1ly_von_Lenhoss%C3%A9k
1907,3,3234.0,Richard Michael,25. Jan. 1869,26. Feb.,30. Okt. 1928,Mineralogie und Geologie,/wiki/Richard_Michael_(Geologe)
1907,4,3235.0,Alfred Friedrich Amandus Denker,19. Apr. 1863,11. Mrz.,21. Okt. 1941,Wissenschaftliche Medizin,/wiki/Alfred_Denker
1907,5,3236.0,Ernst Wilhelm Theodor Gaupp,13. Juli 1865,14. Mrz.,23. Nov. 1916,Zoologie und Anatomie,/wiki/Ernst_Gaupp
1907,6,3237.0,Karl Friedrich Mack,29. Aug. 1857,30. Mrz.,27. Jan. 1934,Physik und Meteorologie,/wiki/Karl_Mack_(Physiker)
1907,7,3238.0,Karl Adolf Windisch,1868,6. Apr.,1927,Chemie,/wiki/Karl_Windisch_(Chemiker)
1907,8,3239.0,Arthur Korn,20. Mai 1870,3. Jun.,21. Dez. 1945,Physik und Meteorologie,/wiki/Arthur_Korn_(Physiker)
1907,9,3240.0,Otto Fischer,26. Apr. 1861,4. Jun.,22. Dez. 1916,Physik und Meteorologie Zoologie und Anatomie Physiologie,/wiki/Otto_Fischer_(Biophysiker)
1907,10,3241.0,Hendrik Coenraad Prinsen Geerligs,24. Nov. 1864,5. Jun.,31. Juli 1953,Chemie,/wiki/Hendrik_Coenraad_Prinsen_Geerligs
1907,11,3242.0,Jacob Kobus,,6. Jun.,,Chemie,/wiki/Jacob_Kobus
1907,12,3243.0,Franz Joseph Matthias Richarz,15. Okt. 1860,10. Jun.,10. Juni 1920,Physik und Meteorologie,/wiki/Franz_Richarz_(Physiker)
1907,13,3244.0,Carl Mez,26. März 1866,11. Jul.,8. Jan. 1944,Botanik,/wiki/Carl_Christian_Mez
1907,14,3245.0,Johann Friedrich Otto Siegfried Veit,17. Juni 1852,3. Okt.,2. Juni 1917,Wissenschaftliche Medizin,/wiki/Johann_Veit
1907,15,3246.0,Ferdinand Birkner,28. Dez. 1868,14. Okt.,29. Dez. 1944,"Anthropologie, Ethnologie und Geographie",/wiki/Ferdinand_Birkner
1907,16,3247.0,Felix von Szontagh,18. Dez. 1859,30. Okt.,6. Nov. 1929,Wissenschaftliche Medizin,
1907,17,3248.0,Fritz Noll,27. Aug. 1858,22. Nov.,20. Juni 1908,Botanik,/wiki/Fritz_Noll
1907,18,3249.0,Franz Lafar,15. Sep. 1865,4. Dez.,24. Dez. 1938,Botanik,/wiki/Franz_Lafar
1907,19,3250.0,Richard Josef Carl Maria Wallaschek,16. Nov. 1860,9. Dez.,24. Apr. 1917,"Physiologie Anthropologie, Ethnologie und Geographie",/wiki/Richard_Wallaschek
1907,20,3251.0,Hermann August Theodor Harms,16. Juli 1870,11. Dez.,27. Nov. 1924,Botanik,/wiki/Hermann_August_Theodor_Harms
1907,21,3252.0,Carlo Pietro Stefano Sommier,1848,24. Dez.,1922,Botanik,
1908,0,3253.0,Stanislaus Jolles,25. Juli 1857,18. Jan.,14. Feb. 1942,Mathematik und Astronomie,/wiki/Stanislaus_Jolles
1908,1,3254.0,Wilhelm Ellenberger,28. März 1848,24. Jan.,5. Mai 1929,Zoologie und Anatomie Physiologie,/wiki/Wilhelm_Ellenberger
1908,2,3255.0,Wilhelm Herman Olaf Madsen,11. Apr. 1844,5. Feb.,14. Juni 1917,Mathematik und Astronomie,/wiki/Vilhelm_Herman_Oluf_Madsen
1908,3,3256.0,Kurt Wilhelm Sebastian Hensel,29. Dez. 1861,26. Feb.,1. Juni 1941,Mathematik und Astronomie,/wiki/Kurt_Hensel
1908,4,3257.0,Heinrich Friedrich August Mertens,3. Jan. 1864,20. Jul.,1. Jan. 1931,"Anthropologie, Ethnologie und Geographie",/wiki/August_Mertens
1908,5,3258.0,Friedrich Wilhelm Julius Schenck,14. Aug. 1862,20. Jul.,22. März 1916,Physiologie,/wiki/Friedrich_Wilhelm_Julius_Schenck
1908,6,3259.0,Otto Wilhelm Thilo,15. Mai 1848,27. Jul.,12. Sep. 1917,Zoologie und Anatomie Wissenschaftliche Medizin,
1908,7,3260.0,Max Richard Constantin Verworn,4. Nov. 1863,28. Jul.,23. Nov. 1921,Physiologie,/wiki/Max_Verworn
1908,8,3261.0,Hans Thierfelder,22. Feb. 1858,4. Aug.,11. Nov. 1930,Physiologie,/wiki/Hans_Thierfelder_(Biochemiker)
1908,9,3262.0,Jean Gaston Darboux,14. Aug. 1842,4. Aug.,23. Feb. 1917,Mathematik und Astronomie,/wiki/Gaston_Darboux
